title,url,thumbnail,color
Kehlani | A COLORS SHOW,https://www.youtube.com/watch?v=vD1bemWtjUU,https://i.ytimg.com/vi/vD1bemWtjUU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLANEZTuBDy7tXomZIGjehdo3V0JyQ,#29030e
MARO - oxalá | A COLORS ENCORE,https://www.youtube.com/watch?v=rnYedFwfyaQ,https://i.ytimg.com/vi/rnYedFwfyaQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAymhOon8TR2dJ35lxHZUqRAJ3-HA,#290509
Rawayana - Reyimiller | A COLORS SHOW,https://www.youtube.com/watch?v=qoks2mx5YSM,https://i.ytimg.com/vi/qoks2mx5YSM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD-6BI4KnW4UOaMsv9tc1SPztD5pw,#3b0d10
Berq x Paula Hartmann - Zahl mir Deinen Schmerz heim | A COLORS ENCORE,https://www.youtube.com/watch?v=0r4W_DpbtEI,https://i.ytimg.com/vi/0r4W_DpbtEI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCYOwrKT_hhCXfkCizJ4IJkoPl_bQ,#2c3928
Silvana Estrada - Un Rayo De Luz | A COLORS SHOW,https://www.youtube.com/watch?v=VABGTsPV7wY,https://i.ytimg.com/vi/VABGTsPV7wY/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC_sY5Q90PtO_biTDUKjhTXcBZsKQ,#918e95
Quadeca - MONDAY | A COLORS SHOW,https://www.youtube.com/watch?v=08MnHK3qW_A,https://i.ytimg.com/vi/08MnHK3qW_A/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCZRercF6JCntG40PyKgb9Dt4SiAw,#1362a4
WHATMORE - put it on hearts | A COLORS SHOW,https://www.youtube.com/watch?v=DWyXxf8qGa4,https://i.ytimg.com/vi/DWyXxf8qGa4/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDEea5D89FRSqj1MIBkrw4PHukzAg,#a69b41
SSIO - Ich Bin Raus | A COLORS SHOW,https://www.youtube.com/watch?v=rl0HAGx6X0I,https://i.ytimg.com/vi/rl0HAGx6X0I/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDJtnkz4gwspxWF-j_wQOx7na43Dg,#85070b
Ninho - Skywalker Haze | A COLORS SHOW,https://www.youtube.com/watch?v=UUJekgfb_98,https://i.ytimg.com/vi/UUJekgfb_98/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAKNo6WY-abxlEdduCSXl-hlTC8FA,#778087
Ty Dolla $ign - I WISH | A COLORS SHOW,https://www.youtube.com/watch?v=PPYzacnHs3c,https://i.ytimg.com/vi/PPYzacnHs3c/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDqFhmXmJb3Et_RJidDdXJFIAj73Q,#d8dad9
Olivia Dean - A Couple Minutes | A COLORS SHOW,https://www.youtube.com/watch?v=euYe6W7d-rI,https://i.ytimg.com/vi/euYe6W7d-rI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAKNbsspq1Q1ewm464asDV1mRaWqg,#b9adb7
UMI - 10AM | A COLORS SHOW,https://www.youtube.com/watch?v=Gou7cD92xJM,https://i.ytimg.com/vi/Gou7cD92xJM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCLILtc2CCZGcnP5ZJDUVloQogW5g,#0e223a
Dear Silas - Still Southern Playalistic | A COLORS SHOW,https://www.youtube.com/watch?v=Z2K-NeTBjP0,https://i.ytimg.com/vi/Z2K-NeTBjP0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAZCkHr7_o65_i-j5kLqW6ZGylT7w,#905a8e
Indys Blu - Saddest Song | A COLORS SHOW,https://www.youtube.com/watch?v=-JFIOM4UnH0,https://i.ytimg.com/vi/-JFIOM4UnH0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD8Dd9Hlri6MvqybqPIOvS_qRIVqg,#791740
Ray Vaughn - 3PM @ DAIRY | A COLORS SHOW,https://www.youtube.com/watch?v=urQeYal9uyE,https://i.ytimg.com/vi/urQeYal9uyE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDtYqv_dpyY6IWMwYr1hUi1IvPqkQ,#1d3036
Nono La Grinta - LOVE YOU | A COLORS SHOW,https://www.youtube.com/watch?v=bD_mKJP4PKU,https://i.ytimg.com/vi/bD_mKJP4PKU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAzGvG_qw-JS-6CEkZYQ7FlRKtZ2Q,#0b052b
SABRI - Sold Myself For Love | A COLORS SHOW,https://www.youtube.com/watch?v=F30d7Z2qdXU,https://i.ytimg.com/vi/F30d7Z2qdXU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDXI5RpLbCwMVlYO0IQYDXrLM28nQ,#7b4787
Jon Batiste - LEAN ON MY LOVE | A COLORS SHOW,https://www.youtube.com/watch?v=rExWNiL_-xI,https://i.ytimg.com/vi/rExWNiL_-xI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCdlF8MIxtQf4kpkBBluBA4Q2yXuA,#802960
La Lá - También te vi | A COLORS SHOW,https://www.youtube.com/watch?v=6nF-2zr1muc,https://i.ytimg.com/vi/6nF-2zr1muc/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLArszHVNiWyH-cnUYRdgAFagselpA,#5f2608
Penyair - Bambú | A COLORS SHOW,https://www.youtube.com/watch?v=-LtINl7lFss,https://i.ytimg.com/vi/-LtINl7lFss/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDbaowWQ3tUZFVWqQRk7aBltfXlHw,#3e3468
The Favors - Lake George | A COLORS SHOW,https://www.youtube.com/watch?v=tC2Or290etU,https://i.ytimg.com/vi/tC2Or290etU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAaUlZJ5gFPs48VW_vPkpn7iYlHBQ,#5f8ba6
Souly - Motte | A COLORS SHOW,https://www.youtube.com/watch?v=pBOscGM4sy0,https://i.ytimg.com/vi/pBOscGM4sy0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBoBzs8ENc-FfErvQw1xjP1U67YQA,#2c190b
Ray Lozano - HiYA | A COLORS SHOW,https://www.youtube.com/watch?v=ME7J5fYH4nU,https://i.ytimg.com/vi/ME7J5fYH4nU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCpuByFM895NFt0Q13V2RbxF2akOw,#780f0c
Bashy - Lost In Dreams | A COLORS ENCORE,https://www.youtube.com/watch?v=mE5boxK8388,https://i.ytimg.com/vi/mE5boxK8388/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCQN5R0LnH8Tx-vvvlyyLRUUoP1kg,#000000
Gayathri Krishnan - Made It | A COLORS SHOW,https://www.youtube.com/watch?v=Qi05tuyoQ4o,https://i.ytimg.com/vi/Qi05tuyoQ4o/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDAlp4ZGjXN34SQDksNcuNsAUx7uQ,#92903d
Chezile - Favor | A COLORS SHOW,https://www.youtube.com/watch?v=nbalF6qjWMM,https://i.ytimg.com/vi/nbalF6qjWMM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBbxF3CpE_xt2np-Fn0EeFYFH660Q,#0d3d51
Blondshell - Change | A COLORS SHOW,https://www.youtube.com/watch?v=jc9LEk57HYQ,https://i.ytimg.com/vi/jc9LEk57HYQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBALG6t7WEAlJC3MwbFmuROlc8ksQ,#a3a573
GIVĒON - KEEPER | A COLORS SHOW,https://www.youtube.com/watch?v=5aT5Mh8Muws,https://i.ytimg.com/vi/5aT5Mh8Muws/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC0Q9f6EWGdGVZN8WYLmPeQzxiFGg,#294514
chi - Psycho | A COLORS SHOW,https://www.youtube.com/watch?v=Ooq6AVedKMU,https://i.ytimg.com/vi/Ooq6AVedKMU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBWFKvQZlEvxRq1hu4UaELSShBALg,#6c6d2a
Rico Nasty - CRASH | A COLORS SHOW,https://www.youtube.com/watch?v=3bayEt_Ihj8,https://i.ytimg.com/vi/3bayEt_Ihj8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA4nkBIqXCTQDS6zSAbyN9GtsIOmg,#0c1438
Eladio Carrión - Cuenta a 10 | A COLORS SHOW,https://www.youtube.com/watch?v=uMrnmRhRsYM,https://i.ytimg.com/vi/uMrnmRhRsYM/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC99ns-Uged91HSJLyzRVFC4jcToA,#01394a
Bashy - Midnight in Balans | A COLORS SHOW,https://www.youtube.com/watch?v=upLxV2uui_E,https://i.ytimg.com/vi/upLxV2uui_E/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD-5lIF2Gf63V55oovBdGSY3y8W-A,#341208
Cash Cobain - Feeeeeeeeel | A COLORS SHOW,https://www.youtube.com/watch?v=5yC9fGQ7hD8,https://i.ytimg.com/vi/5yC9fGQ7hD8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBATP7ebV1us29L-Fj8fEw51gU2Ag,#578b04
honestav - Conceited | A COLORS SHOW,https://www.youtube.com/watch?v=DowTAom185Q,https://i.ytimg.com/vi/DowTAom185Q/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCUnyXv-s8xUWwKVSyP8g5jXAcxmg,#1d3d63
Billianne - Modes I | A COLORS SHOW,https://www.youtube.com/watch?v=AAU6HQVGiik,https://i.ytimg.com/vi/AAU6HQVGiik/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD61VRvLnaK6hEw1NP72UJmFjhlng,#07311d
FAVE - Intentions | A COLORS SHOW,https://www.youtube.com/watch?v=iLhwltjfsfQ,https://i.ytimg.com/vi/iLhwltjfsfQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAP3ZIZBC9xqpk9dadY-ByJzI2x8w,#093660
Clipse - Ace Trumpets | A COLORS SHOW,https://www.youtube.com/watch?v=8WbOY6Hx1XU,https://i.ytimg.com/vi/8WbOY6Hx1XU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBJmw-_WPik5cS8YNTICWqjU_MRuw,#96324c
DESTIN CONRAD - MAKE IT UP | A COLORS SHOW,https://www.youtube.com/watch?v=J7dUWMil_pE,https://i.ytimg.com/vi/J7dUWMil_pE/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC2JyM5i8obJJEG9Yz7gow9FPBN6w,#54191f
Yvnnis - BIG SHOT | A COLORS SHOW,https://www.youtube.com/watch?v=p1FZNVjdo2w,https://i.ytimg.com/vi/p1FZNVjdo2w/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAjPOeyU-dShC4r1EP9id8U0LAn8Q,#9d5821
Protoje - BIG 45 | A COLORS SHOW,https://www.youtube.com/watch?v=njYiLb2xtNU,https://i.ytimg.com/vi/njYiLb2xtNU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB2Y8WFD6F4wGge19KR5sJGpesvMg,#7d8659
Planta Industrial - Anormales | A COLORS ENCORE,https://www.youtube.com/watch?v=g47f5vgRIxA,https://i.ytimg.com/vi/g47f5vgRIxA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDmju7yM6Xso4IAOZFIfNdXa1p4Iw,#5a060d
Durand Bernarr - Completed | A COLORS SHOW,https://www.youtube.com/watch?v=7_3zb_OcgkQ,https://i.ytimg.com/vi/7_3zb_OcgkQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBuaB7qV2GctLegM578dsuK2f_M8A,#712f30
RaiNao - sofocón | A COLORS SHOW,https://www.youtube.com/watch?v=zFYjcWOZXhc,https://i.ytimg.com/vi/zFYjcWOZXhc/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDjHZvGqNjJwVsyV9iYo95T4lNXbw,#23173b
Salif Keita -  Aboubakrin | A COLORS SHOW,https://www.youtube.com/watch?v=Jxbsl9q1y24,https://i.ytimg.com/vi/Jxbsl9q1y24/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD2cqKPfq1AdKdrgO6NFpLS_Y75DQ,#817a74
Feid - PIDA LO QUE QUIERA MAMI | A COLORS SHOW,https://www.youtube.com/watch?v=G9hcTFynsgQ,https://i.ytimg.com/vi/G9hcTFynsgQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLD_9M2ikGcuJUjnWjidDiVq58enqg,#207929
Iliona - Ça n'existe pas | A COLORS SHOW,https://www.youtube.com/watch?v=aHBuWIlIzJg,https://i.ytimg.com/vi/aHBuWIlIzJg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDBwYeYPgchgOsumHODnIWiHhE8yg,#17232f
Planta Industrial - Oi | A COLORS SHOW,https://www.youtube.com/watch?v=c4o2oeSWcbY,https://i.ytimg.com/vi/c4o2oeSWcbY/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLC4TLqLFAdeMvuhM02vepXojS0NNQ,#a88e30
Flenn - WB III | A COLORS SHOW,https://www.youtube.com/watch?v=-y4VnMGrfEs,https://i.ytimg.com/vi/-y4VnMGrfEs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCsLkyk8qVTd-WmTRpO1prn5TrS7A,#20122b
La Mano 1.9 - FAKE | A COLORS SHOW,https://www.youtube.com/watch?v=HSaprM0TTdw,https://i.ytimg.com/vi/HSaprM0TTdw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDa6FhmeL57c6XQ7-iHwzL6o02PeQ,#be6114
Miso Extra - POP | A COLORS SHOW,https://www.youtube.com/watch?v=8Z4P5qAzQvk,https://i.ytimg.com/vi/8Z4P5qAzQvk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBDV0DiOOhyQknyj1GumJ9_gSzK2g,#721439
Jacob Banks - A Tree Never Waters Itself | A COLORS SHOW,https://www.youtube.com/watch?v=zAmgFWKDu50,https://i.ytimg.com/vi/zAmgFWKDu50/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCGEjtnb4lHHhMXgRX3ZafTF8AzVA,#304e1a
Disiz - Try Try Try | A COLORS SHOW,https://www.youtube.com/watch?v=sy2olvWlO_Y,https://i.ytimg.com/vi/sy2olvWlO_Y/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAvFLrALJTkHJCXrUIFR1tJHIx09A,#39170e
Maureen - Bend Your Back | A COLORS SHOW,https://www.youtube.com/watch?v=spiX7ZCWSAw,https://i.ytimg.com/vi/spiX7ZCWSAw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDd1eQSfJR64OXFZfojawUoi7NnOw,#237768
Joony - Dopa(MINE) | A COLORS SHOW,https://www.youtube.com/watch?v=Y-WxgXQuYVU&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/Y-WxgXQuYVU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDNYoMvcY941f0JSsirVE-G4t-7MQ,#9d5b38
Ruger - Toro | A COLORS SHOW,https://www.youtube.com/watch?v=uQTfhYlTpK0,https://i.ytimg.com/vi/uQTfhYlTpK0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCKoCYgwghY_MVNNygbzSAbL3MNPA,#885b72
Duckwrth - Hurricane J.I.M. | A COLORS SHOW,https://www.youtube.com/watch?v=Q5wBQ0xhDIQ,https://i.ytimg.com/vi/Q5wBQ0xhDIQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCodh8V49qJ-Iobu-5A5V7dJGiRqg,#031d58
LATIN MAFIA - Siento que merezco más | A COLORS SHOW,https://www.youtube.com/watch?v=q89Mdmf4HDU&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/q89Mdmf4HDU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDWpmm7gSHb_5E-BvdhlNTZPIMKPQ,#95b5b2
Qing Madi - Favorite Psycho | A COLORS SHOW,https://www.youtube.com/watch?v=nF3skwQ6nhU,https://i.ytimg.com/vi/nF3skwQ6nhU/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCv6kbjfYNxLoqJjPDiISfGtWW_Aw,#354329
Sid Sriram - Shivanar (சிவனார் மனங்குளிர) | A COLORS ENCORE,https://www.youtube.com/watch?v=sNCYSKD_IaA,https://i.ytimg.com/vi/sNCYSKD_IaA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBafqPoEKWem5yToRORqI8TC13jXQ,#072527
Blanco - Sombrero / This System | A COLORS SHOW,https://www.youtube.com/watch?v=IHlF3sM4p6M,https://i.ytimg.com/vi/IHlF3sM4p6M/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCwGdfzunafiK-3xenRPErjCrUJog,#cfe6ea
Rejjie Snow | A COLORS CLOSE-UP,https://www.youtube.com/watch?v=z2IZuboGXsk&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/z2IZuboGXsk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBmDun6-dEobvswutadAb9mKVRNDA,#d9ded7
Rejjie Snow - Karen | A COLORS SHOW,https://www.youtube.com/watch?v=_UdOAutFkKI,https://i.ytimg.com/vi/_UdOAutFkKI/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDmysLc4CH394n7PCAtCKGKuGnelw,#154559
I Am Roze - Dollar | A COLORS SHOW,https://www.youtube.com/watch?v=NQYZPXDNKks,https://i.ytimg.com/vi/NQYZPXDNKks/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLAtJXDkiJwi7sbab6MP9cpkAlGfEg,#67453c
Ab-Soul - Squeeze 1St 2| A COLORS SHOW,https://www.youtube.com/watch?v=kYAR-RoZwt0,https://i.ytimg.com/vi/kYAR-RoZwt0/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLADvaUS0zpT24NeOfFVtgv7KvUi0Q,#5b3c2a
Lismar - No Drama | A COLORS SHOW,https://www.youtube.com/watch?v=i_Frc5gANtg,https://i.ytimg.com/vi/i_Frc5gANtg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLABNtbxFWub6yCCykG3GQOBRse5Bw,#81504c
Judeline - BRUJERÍA! | A COLORS SHOW,https://www.youtube.com/watch?v=R3EcGpXv3Jw,https://i.ytimg.com/vi/R3EcGpXv3Jw/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDQS5ttPGrdstn5cfATSheaXgccnA,#755540
Sasha Keable | A COLORS CLOSE-UP,https://www.youtube.com/watch?v=epKjNz5bpCs,https://i.ytimg.com/vi/epKjNz5bpCs/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDN_O47q0YuAX2BW1oApucKt1o1kg,#797a75
Sasha Keable - Why | A COLORS SHOW,https://www.youtube.com/watch?v=sPlJYAz0fvA,https://i.ytimg.com/vi/sPlJYAz0fvA/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLByiW9Wt2i0RtTENR1HQP4eoO9Rfg,#374667
Tanner Adell | A COLORS CLOSE-UP,https://www.youtube.com/watch?v=9ODCQYa9o3c,https://i.ytimg.com/vi/9ODCQYa9o3c/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLA9X96a2n14Mc8LBM8xskEB-kj-mg,#acb1ab
Tanner Adell - Religion | A COLORS SHOW,https://www.youtube.com/watch?v=P0DepksPfU8,https://i.ytimg.com/vi/P0DepksPfU8/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBUzt6UhRJ_OB4oKM3Nk22-HOUt3A,#90767f
October London - 3rd Shift | A COLORS SHOW,https://www.youtube.com/watch?v=t6mKdkP0a44,https://i.ytimg.com/vi/t6mKdkP0a44/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLB8fNvqb8YlJr6Tz6WugUcjhPFa2Q,#8d6a4c
Ezhel - KEDI | A COLORS SHOW,https://www.youtube.com/watch?v=PGfZEcVOEQQ,https://i.ytimg.com/vi/PGfZEcVOEQQ/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLCgs0ibgbQYh4fpNNYLPlRg73uYGA,#5a997e
Kranium - UnFck You | A COLORS SHOW,https://www.youtube.com/watch?v=QxBUOB6lWCg&pp=0gcJCTwKAYcqIYzv,https://i.ytimg.com/vi/QxBUOB6lWCg/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLDrzpjXUHJTHQWmVt5vfbCXyvMnZw,#492515
Khalid - Owe To You | A COLORS SHOW,https://www.youtube.com/watch?v=pSGZLnd82pk,https://i.ytimg.com/vi/pSGZLnd82pk/hqdefault.jpg?sqp=-oaymwEnCNACELwBSFryq4qpAxkIARUAAIhCGAHYAQHiAQoIGBACGAY4AUAB&rs=AOn4CLBLKBjKI9klqeLuHXrrlTFXN8lnpw,#b57279
